besu_gas,besu_gas_stderr,erigon_gas,erigon_gas_stderr,ethereumjs_gas,ethereumjs_gas_stderr,evmone_gas,evmone_gas_stderr,geth_gas,geth_gas_stderr,nethermind_gas,nethermind_gas_stderr,revm_gas,revm_gas_stderr,opcode,constant_current_gas,alternative_gas,alternative_gas_stderr,alternative_gas_rel_stderr,alternative_gas_rel_diff
7.17128199148839,0.329353830349673,2.22448149654331,0.376085510946043,1.98239776723964,0.417186772607047,2.77445483476971,0.0968257879756714,-20.3653050206945,1.58598843725724,4.6610513637715,0.350400254249866,1.92211310531663,0.452266622121975,ADD,3,2.22448149654331,4.4382260483097,1.99517328204635,0.258506167818897
8.14353174371831,0.274452189630246,3.47864985766573,0.259731411378634,2.99337914318143,0.220389656264277,12.546617655981,0.179344528302292,5.14846140003599,0.39201604787168,8.01849238321748,0.260712945537109,2.77649847612597,0.481994904293587,MUL,5,5.14846140003599,2.78001632942053,0.53997031606396,0.0296922800071979
6.8062729551682,0.298123440353244,1.9910532736885,0.24470940979691,2.68192298389009,0.551335947903675,2.77391706955648,0.0974622767622403,2.07630016195789,0.793222827325298,3.78016346940435,0.487079831186052,2.35489332881816,0.222832480751827,SUB,3,2.68192298389009,0.991158104237784,0.369569935524443,0.106025672036636
5.82650265259721,0.301336569250444,2.95079300528671,0.217568919478407,4.03482793337474,0.469907731278407,12.1599764179995,0.0940261049584062,3.09051646571889,0.072752056700068,4.00099610976135,0.151554760602464,5.69116153064681,0.306350294426263,DIV,5,4.03482793337474,1.94790500292523,0.482772756382697,0.193034413325051
6.67684953069436,0.421675810911729,4.0601870679138,0.338318724908349,3.41421493192945,0.253026806294612,15.8803979523862,0.102116276896487,3.79269389958608,0.0615868964291436,6.65905380538369,0.355677456176181,9.43582797155438,0.165294527805357,SDIV,5,6.65905380538369,2.96085422217222,0.444635876012661,0.331810761076738
16.3449542354107,0.694373189474066,2.77795851972348,0.271201659598845,2.88075834037906,0.229448480787507,12.1406150318094,0.095301809593619,2.93395717113549,0.0979239471226422,4.44320146611544,0.484079960167662,5.65255672197766,0.307659151266497,MOD,5,4.44320146611544,3.64935027970854,0.821333515380535,0.111359706776913
16.3040284498339,0.660833946822849,4.61122407482721,0.248872171554722,3.87346193462842,0.282717669140725,15.7347297660859,0.096837746077165,3.68796113010616,0.0560205522167517,7.05939583382842,0.201311389943383,9.68879105993907,0.282480478094439,SMOD,5,7.05939583382842,4.22212887661386,0.598086433456747,0.411879166765684
19.8023086340582,0.626190579840475,4.51891012606753,0.156108786612262,3.95290980619253,0.355075927084879,19.5760013923675,0.0439927195345634,4.99406154399856,0.103144155181542,8.11679565873133,0.334062448894758,25.5025397900441,0.173847675136123,ADDMOD,8,8.11679565873133,7.34499547717303,0.904913193086478,0.0145994573414159
20.3728210808606,0.711833119868377,10.5656771045141,0.317459191233763,3.47146435663247,0.292488646182941,32.6319930160998,0.0703482324581296,8.87853158178869,0.11033863320581,23.026067614959,0.291351870632366,13.916017609211,0.100670847219427,MULMOD,8,13.916017609211,7.58788695271203,0.545262816259272,0.739502201151379
30.5000291494201,0.835989302699745,15.1301342008947,0.536834300519028,10.0973218455269,0.284557921375648,51.7904643043401,0.1116397657612,10.67914342271,0.153304740933125,33.8624811943851,0.575606830039405,26.5844903487979,0.276354055570341,EXP,10,26.5844903487979,11.4637678827162,0.431220148752433,1.65844903487979
11.8179327231388,0.324213675887492,5.24684831232209,0.43627653935208,5.25278538364331,0.422770654338667,2.21896175462831,0.0992944637028274,3.56451322656108,0.0763951724249578,3.70383741522481,0.310970614889375,9.53233999322724,0.270230902334921,SIGNEXTEND,5,5.24684831232209,2.44510652908503,0.466014335375916,0.0493696624644182
2.25249227540372,0.52181428118704,2.5591703944693,0.232854709621498,1.45496288142495,0.380100329039322,1.33022798180853,0.0928688437009905,2.89904624797553,0.0743956556177534,2.88282171666555,0.282111051077959,2.18625126989503,0.427760564586771,LT,3,2.25249227540372,0.481370889425982,0.213705900207673,0.249169241532094
2.61015565790243,0.498311065213992,2.87677917852786,0.288727112004277,1.29684261926998,0.444922978536101,1.32646178680229,0.0917367022205149,2.92567932337592,0.0795944899139781,2.69339668552341,0.387385719317578,2.56518794446327,0.380882708478425,GT,3,2.61015565790243,0.472480405270235,0.181016179567593,0.129948114032525
4.84673235002625,0.350370187884101,2.91744611630745,0.34805725250137,2.35623141642853,0.402233391478004,1.55075032802146,0.100620032605,4.21594385459779,0.46665806176528,3.99663309965041,0.173642121441675,3,0.345482984298506,SLT,3,3,0.890697349073857,0.296899116357952,4.44089209850063e-16
4.84830641870228,0.19300208450101,2.92069947132981,0.364402792106032,2.96923653528598,0.273246801172978,1.54832716716316,0.100771416984373,3.18121288464998,0.101853376779186,4.67228559793398,0.377963001951315,3.14832373857095,0.184506496829594,SGT,3,3.14832373857095,0.751934532501041,0.238836471385992,0.0494412461903181
2.62502186206496,0.20687020281178,2.942252948353,0.22979658758169,1.84092192179886,0.29792175710178,1.73853885974164,0.10189057297473,2.77559834443043,0.0979268866076826,3.40833672140672,0.270729817140413,1.87944463257704,0.273115815870187,EQ,3,2.62502186206496,0.523897514296085,0.199578343276716,0.124992712645014
1.38955284789833,0.457957611212856,2.14477429849533,0.30968952300658,2.30282316949297,0.387344668649274,0.937079325118444,0.102002889679806,1.78513586467519,0.154849015837577,1.70421217194097,0.150939273801034,1.24754486962412,0.420173498177191,ISZERO,3,1.70421217194097,0.379793755717514,0.222855910766649,0.431929276019677
3.8573427388795,0.313292644227249,2.09638064253762,0.283854545976326,2.46195439407895,0.413933655799461,4.21179277746081,0.129591323493527,2.77955731509806,0.0791113108548704,1.40987091515928,0.335157376302819,1.85303081611921,0.428773797850171,AND,3,2.46195439407895,0.784201493946037,0.318528034407159,0.179348535307015
4.07648807788725,0.32786065045923,2.3928426189508,0.216362037899484,2.77703029272891,0.407048769733932,4.20483584218935,0.130307004406589,2.77487853158177,0.0731927722064405,1.32046879754712,0.230989180208094,1.66407043684389,0.457565386424942,OR,3,2.77487853158177,0.811567479923387,0.29246955161701,0.0750404894727443
3.9535358246371,0.392942203105649,2.56120374135827,0.247231941973819,2.74451494564804,0.243828769551474,4.21979214991484,0.128944417399159,2.76012236818427,0.090699830678254,1.00036388866457,0.351099911223832,1.41720284456485,0.463632703500562,XOR,3,2.74451494564804,0.850668552592644,0.309952239080186,0.085161684783988
7.58281350201133,0.391364779807982,1.89873932492884,0.254424668562691,2.95878999595907,0.414591674424056,4.21375079439106,0.136664425499952,1.9794853338132,0.0378082607611837,1.08047960124794,0.345071161701876,1.34100914324416,0.404332306066274,NOT,3,1.9794853338132,1.49073231756293,0.753090862608839,0.3401715553956
1.76523057191162,0.350821236072121,2.82065880439204,0.265289358957583,4.18023748261103,0.319788904254584,1.5149415996171,0.0989732336935636,3.26795033291342,0.0965432165496022,3.08539313498291,0.241354025330664,2.43515069420928,0.338654080245487,BYTE,3,2.82065880439204,0.68832258353848,0.24402901282023,0.0597803985359873
9.81606716026353,0.36105142709237,4.14680764538433,0.428991348383234,3.38540220118755,0.252103559500406,6.04676810767315,0.0957518392252553,3.1329854237898,0.151088080604132,5.63042521055992,0.223185502149998,11.7185912631222,0.32680912806039,SHL,3,5.63042521055992,2.41660446581389,0.429204611630668,0.876808403519974
9.96263044365418,0.309092900307657,4.00447336315576,0.300432719788479,2.31682475670324,0.270607610439723,3,0.101662619876995,3.26507108151879,0.0762699751542222,5.8698708627296,0.435143948592873,5.24009481882831,0.480351048992631,SHR,3,4.00447336315576,1.78438575528429,0.445598108281108,0.334824454385253
10.1303562059115,0.178244600910591,4.2562017080114,0.26919970179796,3.92842122382127,0.30102516942164,7.69515637476996,0.150114756448952,3.41119308979664,0.0824034645440933,6.54270244217032,0.276754174239983,10.3501523874026,0.224866278292851,SAR,3,6.54270244217032,2.36854984949354,0.362013995046955,1.18090081405677
0.828309916632661,0.195606673642725,5.27490849939002,0.324109767912024,6.85212940983242,0.192079343525771,11.851020650797,0.167642938475975,7.99712074860533,0.0419685117180126,1.67970070806793,0.190066862637388,2.21977649847613,0.158443458352988,ADDRESS,2,5.27490849939002,3.13892624086543,0.595067429364587,1.63745424969501
0.780388270273422,0.187658124645694,3.06791378609192,0.267298089610725,6.98624558201352,0.174886656174702,30.3182108444109,0.122787609372985,2.49847039769659,0.119096825034158,1.48397408867035,0.27104625078338,2.40772096173383,0.0990771340218604,ORIGIN,2,2.49847039769659,5.10004098454839,2.04126532347562,0.249235198848297
0.832332536582524,0.183164331949642,5.4623830825539,0.225239039810971,6.73832389448866,0.194885719985885,12.0318605205567,0.220861182874174,4.53446104012956,0.313820126418361,1.72159804999598,0.161784541999739,2.22891974263462,0.101118664382501,CALLER,2,4.53446104012956,2.77853102405516,0.612758826124079,1.26723052006478
0.909986591266835,0.201855058506745,1.33590890605938,0.203354343634588,2.83508621424153,0.119098115171074,7.41618584430364,0.173346852601207,1.96256973186971,0.0787338205183169,1.11109406458336,0.288246171547536,1.95665424991534,0.172653923428477,CALLVALUE,2,1.95665424991534,1.26526460407219,0.646647001700443,0.0216728750423283
1.33288637556113,0.324860779014324,12.2879219194795,0.46920052111086,3.42402766734446,0.470237991952599,1.32667321586048,0.199213409551616,13.2621918301242,0.58440596740493,4.06453274319526,0.28989264409891,2.55299695225195,0.574049086837001,CALLDATALOAD,3,3.42402766734446,3.48601284987505,1.01810300282377,0.141342555781485
1.80038477234303,0.0767489114873293,2.05205368035788,0.34944772533295,3.06143470447892,0.116881171699008,1.14151835480003,0.22684915939014,2,0.0643183873847277,1.79897212509232,0.157311301477692,3.74974602099561,1.10971324629646,CALLDATASIZE,2,2,0.588908450513863,0.294454225256931,0
7.13700227365476,0.573097495894268,13.4477429849533,0.409883283273102,14.9951283715458,0.36015541599444,4.86970760893346,0.165648900482836,15.728270649631,0.510626751493431,10.5928421624628,0.399118625155435,5.0612935997291,0.483788456888803,CALLDATACOPY,6,10.5928421624628,3.87187693197326,0.365518231329246,0.765473693743795
1.82976738762899,0.0647215855214674,2.217161447743,0.438767509009972,2.13135893957869,0.16106355955194,1.13357229923891,0.212436425051798,2.10041389238798,0.0706211854891905,1.85555282148656,0.178803406380988,4.16728750423299,1.10104634495811,CODESIZE,2,2.10041389238798,0.528130769028601,0.251441285425971,0.0502069461939905
10.0474552556404,0.510376746488159,7.88735258235058,0.348509171512538,10.0368042129502,0.270361006418798,3.89271231614097,0.0836435018286671,10.5456181392838,0.667489231154359,10.4887540466281,0.324779257637874,5.64646122587201,0.241208691866527,CODECOPY,2,10.0368042129502,1.95075733102696,0.194360404929485,4.0184021064751
0.721972832740631,0.173876971561096,1.19032126880847,0.413627407132546,1.70204090800321,0.164595386272747,25.887292071778,0.182014322608533,2.25625337412272,0.174862470397609,1.76349032663867,0.149916138555257,2.09481882831019,0.222110831020257,GASPRICE,2,1.76349032663867,3.80343275209409,2.15676417082689,0.118254836680667
2.01148487145105,0.0623344925120178,2.30784871899147,0.176079178951389,3.27923375481081,0.120857260271016,1.082146317488,0.233355075645877,1.73762821666366,0.167508249993922,2.52431415601306,0.171388692213138,4.07382323061295,1.11313885031368,RETURNDATASIZE,2,2.30784871899147,0.720873105119159,0.312357174535331,0.153924359495735
8.91255174022038,0.966423613683733,28.8828792191949,5.62930913487326,12.0358421287149,0.161375145190359,5.04456863263006,0.163069742484378,2.43800611840919,1.923241376872,11.8234577780545,0.661372135899693,0.11073484591941,0.086162748967455,RETURNDATACOPY,3,8.91255174022038,6.44983850414365,0.723680343423641,1.97085058007346
0.763947997434852,0.167392974720882,3.03294021960147,0.246808669482303,8.61842613064659,0.280149988701802,30.407878827249,0.178100570858736,3.00233939175813,0.100326923923278,1.8826581109567,0.245941668208153,2.27869962749747,0.095283920543721,COINBASE,2,3.00233939175813,5.30484849165829,1.76690500288572,0.501169695879063
2.01778114615519,0.145229548054439,2.54249694997967,0.315331131353643,3.16863715046954,0.132867329704004,18.0926114430309,0.237579475432193,1.84775958250854,0.195636133662415,2.28222054913577,0.284069390670169,1.93633592956316,0.173739791208027,TIMESTAMP,2,2.28222054913577,2.57169555503617,1.12683919002045,0.141110274567884
1.94939660700753,0.090305335750412,1.9711264741765,0.209598999930523,3.1392471941316,0.0655105369960051,18.2752935033672,0.240982525497417,2.06514306280366,0.192925211966876,2.21338576887344,0.190222272903155,2.23095157466984,0.0856454627692715,NUMBER,2,2.21338576887344,2.52283230402585,1.13980686941432,0.10669288443672
1.44044773509007,0.160480770025803,2.84343228954861,0.208340002863466,9.78970236400301,0.140835430720101,25.6266800183606,0.135841236883236,3.15350008997659,0.236393840777282,1.93174392855036,0.152471619166566,2.28174737555029,0.0999322665277997,DIFFICULTY,2,2.84343228954861,4.70227763330707,1.65373293768622,0.421716144774303
1.82784352591384,0.0952685635588543,2.01789345262303,0.37779164468888,3.13750222300505,0.180778522962968,18.1177908053486,0.284535733567424,2.17311499010256,0.284600706591224,2,0.161146026462478,2.05418218760583,0.131021223589231,GASLIMIT,2,2.05418218760583,2.5118101485599,1.22277866282515,0.0270910938029154
